Date,Belgium,Denmark,Germany,Ireland,Spain,France,Italy,Netherlands,Austria,Poland,Finland,Sweden,United States
2007-03,7.9,3.9,9.2,5,8.3,8.6,5.9,5.8,5.8,10.8,7.7,7.2,4.5
2007-04,8,3.7,8.6,5.1,8.1,8.2,5.6,5.4,5.6,10.1,7.2,6.7,4.3
2007-05,7.7,3.6,8.5,5.1,7.9,7.9,6.1,5.4,5.4,9.5,8.5,6.3,4.3
2007-06,7.2,3.7,8.3,5.4,7.8,7.5,5.5,5.1,4.8,9.1,7.4,7.9,4.7
2007-07,7.5,4.1,8.3,5.3,7.8,7.4,5.8,5,5.3,9.1,5.9,5.6,4.9
2007-08,7.3,4,8.4,5.1,8.1,7.7,5.3,4.8,5.2,9,5.9,5.5,4.6
2007-09,7,3.8,8.1,4.7,8.1,7.6,6.1,5.1,4.5,8.9,6.4,5.8,4.5
2007-10,7,3.3,7.8,4.8,8.3,7.9,6.6,5.1,4.8,8.6,6.2,5.9,4.4
2007-11,7,3.3,8.2,4.9,8.6,7.9,6.7,5.1,4.9,8.5,6.1,5.4,4.5
2007-12,7.2,3.1,8.2,5,8.8,7.6,6.7,4.7,4.3,8.4,6,5.8,4.8
2008-01,7.3,3.4,8.2,5.2,9.4,7.7,7.4,5.2,5,8.4,6.8,6.6,5.4
2008-02,7.1,3.8,8.1,5.3,9.7,7.5,7.3,5.1,5.5,8,6.4,6.3,5.2
2008-03,6.8,3.9,8,5.5,9.8,7.3,6.5,5.1,5.1,7.7,6.8,6.5,5.2
2008-04,6.4,3.2,7.9,5.6,10.2,7.3,7,4.9,4,7.3,6.2,6.2,4.8
2008-05,6.1,3.3,7.3,6,10.4,7.1,6.7,4.8,4,7,8.8,6.1,5.2
2008-06,6.5,3.7,7.8,6.8,10.6,6.9,6.7,4.7,3.7,6.7,6.8,8.3,5.7
2008-07,7.7,3.8,7.4,7.4,10.7,6.8,6,4.4,4,6.6,5.2,5.9,6
2008-08,7.9,3.8,7.2,7.8,11.2,7.2,5.7,4.3,4.5,6.5,5.6,5.3,6.1
2008-09,7.5,3.6,6.6,7.5,11.8,7.3,6.7,4.7,3.9,6.4,5.9,6.1,6
2008-10,6.9,3.5,6.4,7.7,12.8,7.7,7.3,4.7,4,6.3,5.8,5.9,6.1
2008-11,6.6,4.4,6.8,8,13.8,8.1,7.3,4.7,4.7,6.6,6,6.4,6.5
2008-12,6.9,3.8,7.4,8.7,14.8,8.3,6.7,4.5,4.9,7,6.1,6.6,7.1
2009-01,8,5.9,7.2,9.9,16.3,8.8,8,5.1,5.5,8,7.2,7.5,8.5
2009-02,8,5.4,7.8,10.9,17.4,9,8,5.3,5.7,8.3,7.8,8.2,8.9
2009-03,7.9,5.8,7.6,11.6,18.1,9.1,8.1,5.3,6,8.4,8.4,8.5,9
2009-04,7.7,6.2,7.4,12.3,18,9.1,7.8,5.3,5.9,8,9,8.5,8.6
2009-05,7.4,5.7,7.2,12.9,17.8,9.1,7,5.3,5.2,7.8,11.2,9.2,9.1
2009-06,7.6,7.2,7.2,13.5,17.5,8.6,7.4,5.2,5.4,7.7,9.1,10,9.7
2009-07,8.3,6,7.4,13.8,17.4,8.4,7.2,5.2,6,7.9,7.6,8,9.7
2009-08,8.4,7.1,7.5,13.8,17.7,8.8,6.7,5.3,5.4,8,7.7,8.1,9.6
2009-09,8.2,6.8,7.1,13.3,18.1,9,8.3,5.7,6.1,8.1,7.5,8.5,9.5
2009-10,8,6.9,6.7,13.2,18.5,9.7,8.8,5.7,5.4,8,8.5,8.3,9.5
2009-11,8,7.1,6.7,13.2,18.7,10,8.6,5.9,6.1,8.3,8.5,8.2,9.4
2009-12,8.4,6.8,6.9,13.5,18.9,9.8,8.6,5.8,5.3,9,7.9,8.8,9.7
2010-01,8.8,8.3,7.6,13.6,19.5,10,9.3,6.5,5.6,10.9,9.8,9.7,10.6
2010-02,8.7,8.2,7.6,13.6,19.9,9.8,9.4,6.5,6.3,11.1,9.3,9.5,10.4
2010-03,8.5,8.3,7.2,13.9,20.1,9.5,9,6.5,6.4,10.9,9.3,9.6,10.2
2010-04,8.3,7.8,6.8,14.3,20.2,9.3,9,6.2,5.4,10.2,9.4,9.9,9.5
2010-05,8.1,7.3,6.5,14.6,19.9,9.1,8.5,6.1,4.9,9.8,10.5,9.2,9.3
2010-06,8.1,7.7,6.3,15,19.6,8.7,8,6,5.1,9.5,9.1,9.8,9.6
2010-07,8.9,7.9,6.5,15,19.4,8.4,7.7,5.9,4.9,9.5,7.7,8.4,9.7
2010-08,8.8,7.6,6.2,15,19.6,8.9,6.8,5.7,4.8,9.4,7.4,7.8,9.5
2010-09,8.5,7.3,6.1,14.6,19.8,8.9,8.3,6,4.9,9.5,7.2,8.1,9.2
2010-10,8.2,7.9,6.1,14.9,20.1,9.4,9.2,5.9,4.8,9.5,7.5,7.9,9
2010-11,7.9,7.2,5.9,15,20.2,9.7,8.9,5.9,4.6,9.6,7.2,7.6,9.3
2010-12,7.7,7.5,6.1,15.4,20.2,9.6,8.4,5.6,4.6,9.9,8.1,7.8,9.1
2011-01,7.5,8.9,6.4,15.2,20.8,9.8,8.7,6.1,5.4,10.3,8.6,8.6,9.8
2011-02,7.2,8.2,6.2,15,21.2,9.6,8.7,6.2,6.6,10.4,8.5,8.3,9.5
2011-03,6.9,8.2,6.1,14.9,21.3,9.3,8.8,6,5.5,10.3,9.9,8.6,9.2
2011-04,6.7,7.5,5.5,15,20.9,9.1,8.1,5.9,4.9,10,8.4,8.4,8.7
2011-05,6.6,7.5,5.3,15.2,20.6,8.9,8.1,5.9,4.7,9.8,9.8,8.3,8.7
2011-06,6.7,6.9,5.6,15.8,20.5,8.6,7.6,5.6,4.2,9.5,8.7,9.3,9.3
2011-07,7.7,8.3,5.6,16.3,20.8,8.5,7.4,5.8,4.2,9.6,7.1,7.4,9.3
2011-08,8,7.8,5.6,16.3,21.3,8.8,6.8,5.7,4,9.6,6.6,7.1,9.1
2011-09,7.8,6.8,4.9,15.3,21.9,8.9,8.8,6.2,4.1,9.8,7,7.2,8.8
2011-10,7.3,8,4.8,14.9,22.3,9.5,9.1,6.4,4.9,9.8,7.1,7.4,8.5
2011-11,7.1,7.7,5.1,15.1,22.6,9.8,10,6.6,5.3,10,6.3,7.3,8.2
2011-12,7.1,7.3,5.1,15.9,22.7,9.8,10,6.2,5,10.3,7.6,7.5,8.3
2012-01,7.4,8.5,5.9,15.4,23.7,10.1,10.5,6.8,4.8,10.8,8.1,8.6,8.8
2012-02,7.4,8.4,5.5,16,24.3,9.9,11,6.8,6.2,10.9,7.7,8.4,8.7
2012-03,7.2,7.8,5.1,16,24.6,9.7,11.6,6.8,5.3,10.7,8.8,8.2,8.4
2012-04,7.1,8.5,4.9,15.7,24.5,9.6,11.2,6.9,4.9,10.4,8.3,8.2,7.7
2012-05,7,8.2,5.2,15.7,24.5,9.5,10.5,6.7,5,10.1,9.8,8.7,7.9
2012-06,7,7.3,4.9,16.1,24.2,9.1,10.4,6.5,5.1,10,8,9.2,8.4
2012-07,7.6,7.6,5.3,16.4,24.4,8.9,10,6.6,5.1,10.1,6.9,7.6,8.6
2012-08,7.9,8.3,5,16.2,24.8,9.3,9.2,6.4,5.2,10.2,7.4,7.6,8.2
2012-09,8,7.6,4.7,14.9,25.2,9.5,10.8,7,5.2,10.2,7.2,7.8,7.6
2012-10,8.2,7.3,4.8,14.5,25.6,10.2,12,7,4.9,10.2,6.9,7.7,7.5
2012-11,8.3,7,4.8,14.3,25.9,10.7,12,7.2,5.4,10.4,7.4,8,7.4
2012-12,8.5,6.9,4.9,14.6,25.8,10.6,11.4,7.1,5.2,10.7,7.2,7.8,7.6
2013-01,8.7,8.9,5.5,14.4,26.7,11,13.1,7.8,6.5,11.5,8.9,8.6,8.5
2013-02,8.6,7.5,5.6,14.4,27.1,10.8,13.1,8,6.6,11.7,9,8.7,8.1
2013-03,8.5,7.6,5.2,14.3,27,10.6,12.7,8.2,6.8,11.5,9.1,9,7.6
2013-04,8.4,8.4,4.9,14.6,26.6,10.4,12.6,8.1,5.4,11.2,9,9,7.1
2013-05,8.2,6.4,4.8,14.7,26.1,10.2,12.4,8.1,5.1,10.7,10.9,8.4,7.3
2013-06,8.1,7,5,14.7,25.6,9.8,11.7,8.1,5,10.3,7.8,9.3,7.8
2013-07,8.7,7.6,4.9,14.4,25.6,9.6,11.1,8.3,5.6,10.2,6.8,7.4,7.7
2013-08,8.8,7.4,4.7,14,25.6,9.8,11,8.1,5.2,10.1,7.2,7.5,7.3
2013-09,8.7,7.3,4.7,12.7,25.8,10,12.3,8.5,5.5,10,7.5,7.7,7
2013-10,8.6,6.6,4.8,12.3,26,10.3,12.9,8.5,5.5,9.8,7.4,7.5,7
2013-11,8.6,7.3,4.7,12.2,25.9,10.6,13.2,8.4,5.9,10,8.1,7.7,6.6
2013-12,8.7,6.5,4.6,12.6,25.4,10.5,12.3,8.2,5.6,10.3,7.9,7.7,6.5
2014-01,9,8.5,5.2,12.6,26,10.8,14,8.9,6.9,11,8.6,8.8,7
2014-02,8.8,7.2,5.1,12.7,26,10.7,14,9,6.7,11,9.3,8.7,7
2014-03,8.7,6.8,5.1,12.6,25.8,10.4,13.2,8.9,7,10.6,9.8,8.8,6.8
2014-04,8.5,6.8,4.8,12.4,25.1,10,12.9,8.8,5.5,9.9,9.1,8.9,5.9
2014-05,8.2,6.5,4.5,12.4,24.5,9.9,12.8,8.5,5.4,9.3,10.9,8.2,6.1
2014-06,8.2,6.5,4.6,12.6,23.8,9.6,11.3,8.1,6.1,8.8,9.1,9.3,6.3
2014-07,8.8,6.7,4.4,12.6,23.7,9.5,11.9,8,5.8,8.5,7,7.2,6.5
2014-08,8.9,7.4,4.7,12.3,23.6,10,11,7.7,5.4,8.3,7.6,7.5,6.3
2014-09,8.8,7,4.6,11.1,23.7,10.1,12.7,8.1,5.9,8.2,8.3,7.4,5.7
2014-10,8.7,6.6,4.5,10.5,23.9,10.6,13.6,8.1,5.7,8.1,8.4,7.7,5.5
2014-11,8.6,6.4,4.7,10.3,23.8,10.9,14.4,8.1,6,8.3,8.1,7.5,5.5
2014-12,8.7,6.7,4.3,10.5,23.5,10.8,12.1,8,6,8.5,8.8,7.2,5.4
2015-01,8.9,6.7,4.6,10.5,23.9,11,12.9,8.6,6.5,9,9,8.6,6.1
2015-02,8.9,6.8,5,10.5,23.9,10.8,13.2,8.4,6.9,9,10.3,8.6,5.8
2015-03,8.9,6.7,4.6,10.4,23.6,10.5,13.3,8.4,6.9,8.6,10.4,8.2,5.6
2015-04,8.7,6.6,4.6,10.3,23,10.3,12.2,8.2,6.2,8,10.3,8.5,5.1
2015-05,8.4,5.8,4.3,10.3,22.4,10.2,12.4,8,6.1,7.6,11.7,8.2,5.3
2015-06,8.2,5.9,4.3,10.3,21.8,9.8,12.1,7.7,5.8,7.2,10.2,8.7,5.5
2015-07,8.4,6.8,4.3,10.3,21.3,9.7,10.7,7.5,5.7,7.2,8.4,6.7,5.6
2015-08,8.4,6.5,4.1,10,21.2,10.2,9.9,7.3,5.6,7.2,8.4,6.5,5.2
2015-09,8.5,5.8,4,9.3,21.1,10.1,11.3,7.8,5.9,7.2,8.5,6.9,4.9
2015-10,8.8,6.1,4.1,9.1,21.2,10.4,12.1,7.9,5.5,7.1,8.8,6.9,4.8
2015-11,8.9,5.6,4.3,9.1,20.9,10.6,12.2,7.6,6.6,7,8.3,6.4,4.8
2015-12,8.8,5.9,4.2,9,20.6,10.6,11.7,7.3,6.1,7.1,9.2,6.9,4.8
2016-01,8.6,6.3,4.1,8.9,21,10.8,12.1,7.8,7.3,7.3,9.4,7.7,5.3
2016-02,8.3,6.5,4.4,8.8,21.1,10.8,12.3,7.8,7.6,7.2,9.7,7.8,5.2
2016-03,8.1,6.3,4.3,8.7,20.9,10.3,12.1,7.7,6.9,6.9,10.1,8,5.1
2016-04,8.1,6,4,8.9,20.6,9.9,11.9,7.5,6.2,6.5,9.7,7.5,4.7
2016-05,7.9,5.9,4,9.1,20,9.7,11.5,7.2,6.5,6.3,10.8,7.8,4.5
2016-06,7.8,5.4,4,9.2,19.4,9.3,11.5,6.9,6.3,6.1,9.4,7.8,5.1
2016-07,8.1,6.7,4,9.1,19,9.3,10.8,6.7,6.2,6.1,8.1,6.5,5.1
2016-08,8,6.1,3.9,8.8,18.9,9.9,10.2,6.4,6.5,6.1,7.6,6.7,5
2016-09,7.6,5.5,3.5,7.7,18.9,9.8,11.8,6.7,6.1,6,7.6,6.3,4.8
2016-10,7.3,6.2,3.7,7.3,18.8,10.3,12,6.7,5.9,5.8,8.2,6.6,4.7
2016-11,7.1,5.6,3.7,7.1,18.8,10.4,12.7,6.5,6,5.6,8.4,6.4,4.4
2016-12,7.3,5.3,3.3,7.3,18.4,10.3,12.1,6.1,5.9,5.5,8,6.7,4.5
2017-01,7.7,6.6,3.8,7.1,18.8,10.3,12.4,6.7,6.7,5.6,9.3,7.5,5.1
2017-02,7.8,6.7,4.1,7.1,18.9,10,12,6.6,7.2,5.5,9.6,7.6,4.9
2017-03,7.6,6.2,3.8,6.9,18.6,9.7,12.2,6.4,6.8,5.3,9.6,7,4.6
2017-04,7.3,5.9,3.9,6.8,17.9,9.3,11.2,6.3,5.8,5.2,10.3,7.4,4.1
2017-05,7,5.6,3.4,6.8,17.2,9.2,11.2,6.1,5.8,5.1,10.9,7.4,4.1
2017-06,6.8,5.3,3.4,7,16.6,8.9,10.7,5.7,5.2,4.9,9,7.5,4.5
2017-07,7.4,5.9,3.4,7.2,16.3,9.1,10.7,5.6,5.7,4.8,7.6,6.7,4.6
2017-08,7.4,6.4,3.6,7.1,16.4,9.6,10.2,5.3,5.5,4.8,7.5,6.1,4.5
2017-09,7,5.8,3.4,6.5,16.5,9.2,10.9,5.7,5.6,4.8,8.3,6.4,4.1
2017-10,6.7,5.2,3.5,6.2,16.6,9.3,11.3,5.5,5.3,4.6,7.6,6.5,3.9
2017-11,6.3,5.3,3.2,6,16.6,9.2,11.5,5.4,5.8,4.5,7,6,3.9
2017-12,6.2,4.9,3.3,6.1,16.4,9.3,10.8,5.2,5.7,4.4,8.5,6.2,3.9
2018-01,6.2,5.8,3.4,5.8,16.8,9.8,11.9,5.5,6.4,4.4,9,7.2,4.5
2018-02,6.1,5,3.6,5.7,16.9,9.7,11.3,5.4,6.1,4.2,8.8,6.5,4.4
2018-03,6.1,5.8,3.3,5.6,16.5,9.3,11.5,5.3,5.8,4,8.9,6.7,4.1
2018-04,6.3,5.2,3.3,5.9,15.9,8.9,11.3,5.1,5.2,3.7,8.5,7,3.7
2018-05,6.1,4.8,3.2,6.1,15.3,8.7,10.4,4.9,4.4,3.6,9.3,6.7,3.6
2018-06,5.9,4.9,3.3,6.2,14.7,8.4,10.4,4.7,4.8,3.6,7,7.4,4.2
2018-07,6.1,5.1,3.2,6.3,14.5,8.6,9.6,4.6,5.1,3.8,6.5,6.3,4.1
2018-08,5.9,5.4,3.2,6.1,14.6,9.1,8.5,4.5,5,3.9,6.7,6.2,3.9
2018-09,5.7,4.5,3.1,5.5,14.6,8.8,9.9,4.8,5,3.9,6.4,6,3.6
2018-10,5.7,4.9,3,5.5,14.6,9,11.2,4.7,5.1,3.8,6.5,5.9,3.5
2018-11,5.7,5,3,5.3,14.5,9,11,4.5,4.5,3.8,6.2,6,3.5
2018-12,5.7,5.4,2.9,5.3,14.3,9,10.2,4.4,5.1,3.9,5.4,6.3,3.7
2019-01,5.7,5.4,3.2,4.8,14.7,9.3,11.3,4.9,5.5,4.1,6.9,6.8,4.4
2019-02,5.6,5.5,3,4.7,14.8,9,11.3,4.7,6,4,7.3,7.5,4.1
2019-03,5.5,5.5,3.3,4.8,14.7,8.7,10.5,4.6,5.7,3.8,7,7.9,3.9
2019-04,5.5,5.3,3,5.1,14.3,8.2,10.3,4.5,5,3.4,8.1,7,3.3
2019-05,5.3,4.6,2.9,5.5,14,8,9.6,4.3,4.7,3.2,9,7.3,3.4
2019-06,5.2,4.1,2.9,5.6,13.8,7.9,9.2,4.3,4.3,3.1,6.4,7.4,3.8
2019-07,5.4,4.6,2.9,5.6,13.8,8.1,9.4,4.2,4.6,3.1,5.9,7,4
2019-08,5.4,5.4,3,5.4,14,8.6,8.2,4.2,4.7,3.2,6.1,7,3.8
2019-09,5.3,5,2.9,4.7,13.9,8.2,9.8,4.5,4.3,3.1,6,6.2,3.3
2019-10,5.2,4.9,2.8,4.5,13.9,8.4,9.9,4.5,4.7,2.9,6.2,6.2,3.3
2019-11,5.1,5.2,2.9,4.4,13.8,8.4,9.9,4.5,4,2.9,6,7.1,3.3
2019-12,5.2,4.8,2.9,4.6,13.6,8.4,9.8,4,4.6,2.9,6,6.3,3.4
2020-01,5.2,4.9,3.1,4.6,14.2,8.7,10.5,4.3,4.8,3.2,7.1,7.8,4
2020-02,5.1,5.6,3.5,4.6,14.1,8.1,10,4.2,5.5,3.2,6.9,8.4,3.8
2020-03,4.9,5,3.7,4.8,15,7.5,7.6,4.3,5.4,3.1,7.3,7.4,4.5
2020-04,4.8,4.3,3.6,4.7,15.3,7.2,6.4,4.6,6.1,3.1,8,8.5,14.4
2020-05,4.8,5.1,3.6,5.3,15.2,6.5,8,4.6,6.8,3.2,10.9,9.2,13
2020-06,5.1,6.2,3.8,6.2,15.5,6.8,9.4,5.3,7.4,3.2,7.7,10,11.2
2020-07,6.2,6.4,4,7.5,15.9,8.3,10.6,5.3,6.3,3.4,7.5,9.1,10.5
2020-08,6.7,6.9,3.9,7.7,16.4,9.4,9.6,5.2,6,3.4,7.8,9,8.5
2020-09,6.4,5.8,3.8,7.1,16.4,9.1,10.4,5.4,6,3.3,7.5,8.5,7.7
2020-10,5.8,5.8,3.5,6,16.3,8.5,10.5,5.3,5.7,3.1,7.4,8.1,6.6
2020-11,5.6,5.9,3.5,5.7,16.1,8.2,9,5,5.7,3.1,7,7.9,6.4
2020-12,5.9,5.6,3.5,6,16,8.1,9.6,4.7,6.6,3.3,7.6,8.6,6.5
2021-01,6.6,6.3,4.1,6.6,16.1,8.5,10.9,4.9,8.4,3.9,8.8,9.3,6.8
2021-02,6.8,6.4,4.2,7.2,16.1,8.4,10.7,4.9,8.2,4.1,8.3,9.7,6.6
