Date,Belgium,Denmark,Germany,Spain,France,Italy,Netherlands,Austria,Poland,Finland,Sweden,United States
2007-08,4.5436,4.660509,4.5436,4.5436,4.5436,4.5436,4.5436,4.5436,5.03,4.5436,3.62,5.49
2007-09,4.7417,4.84933,4.7417,4.7417,4.7417,4.7417,4.7417,4.7417,5.01,4.7417,3.81,5.46
2007-10,4.6874,4.835569,4.6874,4.6874,4.6874,4.6874,4.6874,4.6874,5.21,4.6874,4.02,5.08
2007-11,4.6385,4.818405,4.6385,4.6385,4.6385,4.6385,4.6385,4.6385,5.56,4.6385,4.12,4.97
2007-12,4.8484,4.917867,4.8484,4.8484,4.8484,4.8484,4.8484,4.8484,5.68,4.8484,4.11,5.02
2008-01,4.4815,4.725652,4.4815,4.4815,4.4815,4.4815,4.4815,4.4815,5.65,4.4815,4.21,3.84
2008-02,4.3621,4.614767,4.3621,4.3621,4.3621,4.3621,4.3621,4.3621,5.94,4.3621,4.24,3.06
2008-03,4.5964,4.809205,4.5964,4.5964,4.5964,4.5964,4.5964,4.5964,6.15,4.5964,4.14,2.79
2008-04,4.7835,4.995682,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,6.34,4.7835,4.11,2.85
2008-05,4.8574,5.143245,4.8574,4.8574,4.8574,4.8574,4.8574,4.8574,6.48,4.8574,4.17,2.66
2008-06,4.9405,5.324524,4.9405,4.9405,4.9405,4.9405,4.9405,4.9405,6.65,4.9405,4.34,2.76
2008-07,4.961,5.378909,4.961,4.961,4.961,4.961,4.961,4.961,6.56,4.961,4.4,2.79
2008-08,4.9652,5.383338,4.9652,4.9652,4.9652,4.9652,4.9652,4.9652,6.5,4.9652,4.49,2.79
2008-09,5.0192,5.417577,5.0192,5.0192,5.0192,5.0192,5.0192,5.0192,6.63,5.0192,3.63,3.59
2008-10,5.1131,5.990296,5.1131,5.1131,5.1131,5.1131,5.1131,5.1131,6.85,5.1131,3.2,4.32
2008-11,4.2383,6.075745,4.2383,4.2383,4.2383,4.2383,4.2383,4.2383,6.56,4.2383,1.82,2.36
2008-12,3.2926,5.291739,3.2926,3.2926,3.2926,3.2926,3.2926,3.2926,5.88,3.2926,1.35,1.77
2009-01,2.4565,4.44275,2.4565,2.4565,2.4565,2.4565,2.4565,2.4565,4.86,2.4565,0.85,1.02
2009-02,1.9431,3.859535,1.9431,1.9431,1.9431,1.9431,1.9431,1.9431,4.51,1.9431,0.4,1.16
2009-03,1.6355,3.277273,1.6355,1.6355,1.6355,1.6355,1.6355,1.6355,4.17,1.6355,0.3,1.07
2009-04,1.4223,2.943,1.4223,1.4223,1.4223,1.4223,1.4223,1.4223,4.3,1.4223,0.47,0.89
2009-05,1.2817,2.665652,1.2817,1.2817,1.2817,1.2817,1.2817,1.2817,4.62,1.2817,0.39,0.57
2009-06,1.2279,2.345182,1.2279,1.2279,1.2279,1.2279,1.2279,1.2279,4.44,1.2279,0.18,0.39
2009-07,0.975,2.064191,0.975,0.975,0.975,0.975,0.975,0.975,4.17,0.975,0.16,0.35
2009-08,0.8605,1.93799,0.8605,0.8605,0.8605,0.8605,0.8605,0.8605,4.18,0.8605,0.15,0.3
2009-09,0.7721,1.762468,0.7721,0.7721,0.7721,0.7721,0.7721,0.7721,4.18,0.7721,0.18,0.25
2009-10,0.7375,1.582818,0.7375,0.7375,0.7375,0.7375,0.7375,0.7375,4.18,0.7375,0.18,0.24
2009-11,0.7162,1.558667,0.7162,0.7162,0.7162,0.7162,0.7162,0.7162,4.19,0.7162,0.17,0.21
2009-12,0.712,1.551761,0.712,0.712,0.712,0.712,0.712,0.712,4.27,0.712,0.2,0.22
2010-01,0.6797,1.462905,0.6797,0.6797,0.6797,0.6797,0.6797,0.6797,4.19,0.6797,0.22,0.2
2010-02,0.6617,1.39265,0.6617,0.6617,0.6617,0.6617,0.6617,0.6617,4.15,0.6617,0.23,0.19
2010-03,0.645,1.371674,0.645,0.645,0.645,0.645,0.645,0.645,4.1,0.645,0.29,0.23
2010-04,0.6447,1.28375,0.6447,0.6447,0.6447,0.6447,0.6447,0.6447,3.86,0.6447,0.28,0.3
2010-05,0.6865,1.251989,0.6865,0.6865,0.6865,0.6865,0.6865,0.6865,3.86,0.6865,0.27,0.45
2010-06,0.7276,1.151977,0.7276,0.7276,0.7276,0.7276,0.7276,0.7276,3.87,0.7276,0.39,0.52
2010-07,0.8488,1.134091,0.8488,0.8488,0.8488,0.8488,0.8488,0.8488,3.82,0.8488,0.45,0.41
2010-08,0.8955,1.144545,0.8955,0.8955,0.8955,0.8955,0.8955,0.8955,3.81,0.8955,0.52,0.32
2010-09,0.8805,1.146023,0.8805,0.8805,0.8805,0.8805,0.8805,0.8805,3.84,0.8805,0.81,0.28
2010-10,0.9977,1.19131,0.9977,0.9977,0.9977,0.9977,0.9977,0.9977,3.85,0.9977,1.11,0.27
2010-11,1.042,1.238727,1.042,1.042,1.042,1.042,1.042,1.042,3.88,1.042,1.28,0.27
2010-12,1.0217,1.211667,1.0217,1.0217,1.0217,1.0217,1.0217,1.0217,3.95,1.0217,1.49,0.3
2011-01,1.0172,1.216071,1.0172,1.0172,1.0172,1.0172,1.0172,1.0172,4.09,1.0172,1.74,0.29
2011-02,1.0867,1.23975,1.0867,1.0867,1.0867,1.0867,1.0867,1.0867,4.15,1.0867,1.74,0.28
2011-03,1.1755,1.307391,1.1755,1.1755,1.1755,1.1755,1.1755,1.1755,4.2,1.1755,1.8,0.28
2011-04,1.3212,1.412143,1.3212,1.3212,1.3212,1.3212,1.3212,1.3212,4.3,1.3212,1.91,0.23
2011-05,1.4251,1.457386,1.4251,1.4251,1.4251,1.4251,1.4251,1.4251,4.45,1.4251,1.85,0.21
2011-06,1.4886,1.506477,1.4886,1.4886,1.4886,1.4886,1.4886,1.4886,4.69,1.4886,1.8,0.22
2011-07,1.5976,1.6625,1.5976,1.5976,1.5976,1.5976,1.5976,1.5976,4.71,1.5976,1.71,0.24
2011-08,1.5521,1.60413,1.5521,1.5521,1.5521,1.5521,1.5521,1.5521,4.72,1.5521,1.58,0.29
2011-09,1.5365,1.436591,1.5365,1.5365,1.5365,1.5365,1.5365,1.5365,4.76,1.5365,1.45,0.33
2011-10,1.5759,1.397381,1.5759,1.5759,1.5759,1.5759,1.5759,1.5759,4.91,1.5759,1.45,0.37
2011-11,1.4847,1.287727,1.4847,1.4847,1.4847,1.4847,1.4847,1.4847,4.97,1.4847,1.37,0.41
2011-12,1.4261,1.080204,1.4261,1.4261,1.4261,1.4261,1.4261,1.4261,4.99,1.4261,1.56,0.49
2012-01,1.2222,1.006932,1.2222,1.2222,1.2222,1.2222,1.2222,1.2222,4.99,1.2222,1.59,0.4
2012-02,1.0483,1.000714,1.0483,1.0483,1.0483,1.0483,1.0483,1.0483,4.9747,1.0483,1.49,0.3
2012-03,0.8585,0.9878182,0.8585,0.8585,0.8585,0.8585,0.8585,0.8585,4.94,0.8585,1.44,0.29
2012-04,0.7443,0.9664524,0.7443,0.7443,0.7443,0.7443,0.7443,0.7443,4.95,0.7443,1.38,0.29
2012-05,0.6849,0.901413,0.6849,0.6849,0.6849,0.6849,0.6849,0.6849,5.11,0.6849,1.24,0.29
2012-06,0.6589,0.6233333,0.6589,0.6589,0.6589,0.6589,0.6589,0.6589,5.13,0.6589,1.1,0.32
2012-07,0.497,0.4064773,0.497,0.497,0.497,0.497,0.497,0.497,5.11,0.497,1.15,0.3
2012-08,0.3324,0.3124348,0.3324,0.3324,0.3324,0.3324,0.3324,0.3324,5.04,0.3324,1.04,0.26
2012-09,0.2463,0.3217,0.2463,0.2463,0.2463,0.2463,0.2463,0.2463,4.92,0.2463,0.98,0.24
2012-10,0.2079,0.3345217,0.2079,0.2079,0.2079,0.2079,0.2079,0.2079,4.73,0.2079,1.06,0.23
2012-11,0.192,0.3008182,0.192,0.192,0.192,0.192,0.192,0.192,4.49,0.192,1.01,0.23
2012-12,0.1855,0.277619,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,4.11,0.1855,0.96,0.24
2013-01,0.2049,0.304,0.2049,0.2049,0.2049,0.2049,0.2049,0.2049,3.95,0.2049,0.98,0.23
2013-02,0.2234,0.3285,0.2234,0.2234,0.2234,0.2234,0.2234,0.2234,3.73,0.2234,0.97,0.22
2013-03,0.2061,0.2734524,0.2061,0.2061,0.2061,0.2061,0.2061,0.2061,3.39,0.2061,0.95,0.21
2013-04,0.2089,0.2599227,0.2089,0.2089,0.2089,0.2089,0.2089,0.2089,3.08,0.2089,0.92,0.2
2013-05,0.2012,0.2403261,0.2012,0.2012,0.2012,0.2012,0.2012,0.2012,2.74,0.2012,0.92,0.2
2013-06,0.2103,0.25725,0.2103,0.2103,0.2103,0.2103,0.2103,0.2103,2.73,0.2103,0.93,0.19
2013-07,0.2214,0.2683696,0.2214,0.2214,0.2214,0.2214,0.2214,0.2214,2.7,0.2214,0.93,0.14
2013-08,0.2259,0.2680682,0.2259,0.2259,0.2259,0.2259,0.2259,0.2259,2.7,0.2259,0.89,0.12
2013-09,0.2232,0.2710714,0.2232,0.2232,0.2232,0.2232,0.2232,0.2232,2.67,0.2232,0.92,0.11
2013-10,0.2258,0.2730435,0.2258,0.2258,0.2258,0.2258,0.2258,0.2258,2.66,0.2258,0.92,0.12
2013-11,0.2234,0.2535714,0.2234,0.2234,0.2234,0.2234,0.2234,0.2234,2.65,0.2234,0.82,0.12
2013-12,0.2735,0.25875,0.2735,0.2735,0.2735,0.2735,0.2735,0.2735,2.71,0.2735,0.73,0.14
2014-01,0.292,0.2763043,0.292,0.292,0.292,0.292,0.292,0.292,2.71,0.292,0.73,0.12
2014-02,0.2881,0.268,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,2.71,0.2881,0.73,0.13
2014-03,0.3053,0.2929762,0.3053,0.3053,0.3053,0.3053,0.3053,0.3053,2.71,0.3053,0.7,0.12
2014-04,0.3297,0.3061842,0.3297,0.3297,0.3297,0.3297,0.3297,0.3297,2.72,0.3297,0.66,0.12
2014-05,0.3246,0.3475,0.3246,0.3246,0.3246,0.3246,0.3246,0.3246,2.72,0.3246,0.58,0.11
2014-06,0.2414,0.3639474,0.2414,0.2414,0.2414,0.2414,0.2414,0.2414,2.68,0.2414,0.26,0.11
2014-07,0.205,0.3778261,0.205,0.205,0.205,0.205,0.205,0.205,2.67,0.205,0.22,0.13
2014-08,0.1916,0.3665476,0.1916,0.1916,0.1916,0.1916,0.1916,0.1916,2.59,0.1916,0.19,0.13
2014-09,0.0971,0.2868182,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971,2.28,0.0971,0.14,0.12
2014-10,0.0826,0.2963043,0.0826,0.0826,0.0826,0.0826,0.0826,0.0826,1.96,0.0826,0.05,0.12
2014-11,0.0809,0.295375,0.0809,0.0809,0.0809,0.0809,0.0809,0.0809,2.06,0.0809,0.06,0.13
2014-12,0.0809,0.3017105,0.0809,0.0809,0.0809,0.0809,0.0809,0.0809,2.06,0.0809,0.11,0.15
2015-01,0.0627,0.1826191,0.0627,0.0627,0.0627,0.0627,0.0627,0.0627,2.0,0.0627,-0.02,0.16
2015-02,0.0482,-0.327125,0.0482,0.0482,0.0482,0.0482,0.0482,0.0482,1.81,0.0482,-0.11,0.15
2015-03,0.0272,-0.1901136,0.0272,0.0272,0.0272,0.0272,0.0272,0.0272,1.65,0.0272,-0.26,0.14
2015-04,0.0047,-0.1931579,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,1.65,0.0047,-0.27,0.13
2015-05,-0.0104,-0.176579,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,1.68,-0.0104,-0.32,0.15
2015-06,-0.0139,-0.1964053,-0.0139,-0.0139,-0.0139,-0.0139,-0.0139,-0.0139,1.72,-0.0139,-0.48,0.18
2015-07,-0.0187,-0.1573913,-0.0187,-0.0187,-0.0187,-0.0187,-0.0187,-0.0187,1.72,-0.0187,-0.46,0.19
2015-08,-0.0277,-0.06857143,-0.0277,-0.0277,-0.0277,-0.0277,-0.0277,-0.0277,1.72,-0.0277,-0.48,0.26
2015-09,-0.037,-0.01386364,-0.037,-0.037,-0.037,-0.037,-0.037,-0.037,1.73,-0.037,-0.44,0.27
2015-10,-0.0536,-0.07007727,-0.0536,-0.0536,-0.0536,-0.0536,-0.0536,-0.0536,1.73,-0.0536,-0.36,0.25
2015-11,-0.0876,-0.1417857,-0.0876,-0.0876,-0.0876,-0.0876,-0.0876,-0.0876,1.73,-0.0876,-0.38,0.3
2015-12,-0.1263,-0.127375,-0.1263,-0.1263,-0.1263,-0.1263,-0.1263,-0.1263,1.72,-0.1263,-0.46,0.54
2016-01,-0.1461,-0.058875,-0.1461,-0.1461,-0.1461,-0.1461,-0.1461,-0.1461,1.7,-0.1461,-0.5,0.57
2016-02,-0.1836,-0.07690476,-0.1836,-0.1836,-0.1836,-0.1836,-0.1836,-0.1836,1.68,-0.1836,-0.59,0.54
2016-03,-0.2285,-0.07675,-0.2285,-0.2285,-0.2285,-0.2285,-0.2285,-0.2285,1.67,-0.2285,-0.59,0.55
2016-04,-0.2492,-0.091125,-0.2492,-0.2492,-0.2492,-0.2492,-0.2492,-0.2492,1.67,-0.2492,-0.6,0.55
2016-05,-0.2572,-0.09421053,-0.2572,-0.2572,-0.2572,-0.2572,-0.2572,-0.2572,1.68,-0.2572,-0.63,0.57
2016-06,-0.2679,-0.1678409,-0.2679,-0.2679,-0.2679,-0.2679,-0.2679,-0.2679,1.71,-0.2679,-0.67,0.55
2016-07,-0.2945,-0.1857143,-0.2945,-0.2945,-0.2945,-0.2945,-0.2945,-0.2945,1.71,-0.2945,-0.74,0.62
2016-08,-0.2982,-0.2058696,-0.2982,-0.2982,-0.2982,-0.2982,-0.2982,-0.2982,1.71,-0.2982,-0.75,0.73
2016-09,-0.3016,-0.1918182,-0.3016,-0.3016,-0.3016,-0.3016,-0.3016,-0.3016,1.71,-0.3016,-0.75,0.75
2016-10,-0.309,-0.1952381,-0.309,-0.309,-0.309,-0.309,-0.309,-0.309,1.72,-0.309,-0.79,0.72
2016-11,-0.3127,-0.18375,-0.3127,-0.3127,-0.3127,-0.3127,-0.3127,-0.3127,1.73,-0.3127,-0.79,0.71
2016-12,-0.3158,-0.2028571,-0.3158,-0.3158,-0.3158,-0.3158,-0.3158,-0.3158,1.73,-0.3158,-0.77,0.87
2017-01,-0.3255,-0.2293182,-0.3255,-0.3255,-0.3255,-0.3255,-0.3255,-0.3255,1.73,-0.3255,-0.69,0.9
2017-02,-0.3286,-0.23325,-0.3286,-0.3286,-0.3286,-0.3286,-0.3286,-0.3286,1.73,-0.3286,-0.63,0.87
2017-03,-0.3293,-0.2540217,-0.3293,-0.3293,-0.3293,-0.3293,-0.3293,-0.3293,1.73,-0.3293,-0.63,0.98
2017-04,-0.3304,-0.2569118,-0.3304,-0.3304,-0.3304,-0.3304,-0.3304,-0.3304,1.73,-0.3304,-0.62,1.03
2017-05,-0.3295,-0.23275,-0.3295,-0.3295,-0.3295,-0.3295,-0.3295,-0.3295,1.73,-0.3295,-0.67,1.05
2017-06,-0.33,-0.2263095,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,1.73,-0.33,-0.75,1.16
2017-07,-0.3304,-0.2397619,-0.3304,-0.3304,-0.3304,-0.3304,-0.3304,-0.3304,1.73,-0.3304,-0.73,1.22
2017-08,-0.3291,-0.2658696,-0.3291,-0.3291,-0.3291,-0.3291,-0.3291,-0.3291,1.73,-0.3291,-0.71,1.25
2017-09,-0.3294,-0.3061905,-0.3294,-0.3294,-0.3294,-0.3294,-0.3294,-0.3294,1.73,-0.3294,-0.68,1.25
2017-10,-0.3295,-0.3060227,-0.3295,-0.3295,-0.3295,-0.3295,-0.3295,-0.3295,1.73,-0.3295,-0.71,1.26
2017-11,-0.329,-0.3111364,-0.329,-0.329,-0.329,-0.329,-0.329,-0.329,1.73,-0.329,-0.75,1.32
2017-12,-0.3279,-0.3035526,-0.3279,-0.3279,-0.3279,-0.3279,-0.3279,-0.3279,1.72,-0.3279,-0.69,1.54
2018-01,-0.3285,-0.3070455,-0.3285,-0.3285,-0.3285,-0.3285,-0.3285,-0.3285,1.72,-0.3285,-0.66,1.63
2018-02,-0.3285,-0.30075,-0.3285,-0.3285,-0.3285,-0.3285,-0.3285,-0.3285,1.72,-0.3285,-0.66,1.78
2018-03,-0.3279,-0.298625,-0.3279,-0.3279,-0.3279,-0.3279,-0.3279,-0.3279,1.7,-0.3279,-0.66,2.08
2018-04,-0.3285,-0.2889474,-0.3285,-0.3285,-0.3285,-0.3285,-0.3285,-0.3285,1.7,-0.3285,-0.7,2.2
