Date,Belgium,Denmark,Germany,Spain,France,Italy,Netherlands,Austria,Poland,Finland,Sweden,United States
2007-07,1.3673,1.3673,1.3673,1.3673,1.3673,1.3673,1.3673,1.3673,1.3673,1.3673,1.3673,1.3673
2007-08,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363
2007-09,1.4272,1.4272,1.4272,1.4272,1.4272,1.4272,1.4272,1.4272,1.4272,1.4272,1.4272,1.4272
2007-10,1.4481,1.4481,1.4481,1.4481,1.4481,1.4481,1.4481,1.4481,1.4481,1.4481,1.4481,1.4481
2007-11,1.4632,1.4632,1.4632,1.4632,1.4632,1.4632,1.4632,1.4632,1.4632,1.4632,1.4632,1.4632
2007-12,1.459,1.459,1.459,1.459,1.459,1.459,1.459,1.459,1.459,1.459,1.459,1.459
2008-01,1.4866,1.4866,1.4866,1.4866,1.4866,1.4866,1.4866,1.4866,1.4866,1.4866,1.4866,1.4866
2008-02,1.5181,1.5181,1.5181,1.5181,1.5181,1.5181,1.5181,1.5181,1.5181,1.5181,1.5181,1.5181
2008-03,1.5774,1.5774,1.5774,1.5774,1.5774,1.5774,1.5774,1.5774,1.5774,1.5774,1.5774,1.5774
2008-04,1.5617,1.5617,1.5617,1.5617,1.5617,1.5617,1.5617,1.5617,1.5617,1.5617,1.5617,1.5617
2008-05,1.5554,1.5554,1.5554,1.5554,1.5554,1.5554,1.5554,1.5554,1.5554,1.5554,1.5554,1.5554
2008-06,1.5756,1.5756,1.5756,1.5756,1.5756,1.5756,1.5756,1.5756,1.5756,1.5756,1.5756,1.5756
2008-07,1.5601,1.5601,1.5601,1.5601,1.5601,1.5601,1.5601,1.5601,1.5601,1.5601,1.5601,1.5601
2008-08,1.4674,1.4674,1.4674,1.4674,1.4674,1.4674,1.4674,1.4674,1.4674,1.4674,1.4674,1.4674
2008-09,1.4104,1.4104,1.4104,1.4104,1.4104,1.4104,1.4104,1.4104,1.4104,1.4104,1.4104,1.4104
2008-10,1.2733,1.2733,1.2733,1.2733,1.2733,1.2733,1.2733,1.2733,1.2733,1.2733,1.2733,1.2733
2008-11,1.2698,1.2698,1.2698,1.2698,1.2698,1.2698,1.2698,1.2698,1.2698,1.2698,1.2698,1.2698
2008-12,1.398,1.398,1.398,1.398,1.398,1.398,1.398,1.398,1.398,1.398,1.398,1.398
2009-01,1.2782,1.2782,1.2782,1.2782,1.2782,1.2782,1.2782,1.2782,1.2782,1.2782,1.2782,1.2782
2009-02,1.2669,1.2669,1.2669,1.2669,1.2669,1.2669,1.2669,1.2669,1.2669,1.2669,1.2669,1.2669
2009-03,1.3251,1.3251,1.3251,1.3251,1.3251,1.3251,1.3251,1.3251,1.3251,1.3251,1.3251,1.3251
2009-04,1.3226,1.3226,1.3226,1.3226,1.3226,1.3226,1.3226,1.3226,1.3226,1.3226,1.3226,1.3226
2009-05,1.4154,1.4154,1.4154,1.4154,1.4154,1.4154,1.4154,1.4154,1.4154,1.4154,1.4154,1.4154
2009-06,1.4036,1.4036,1.4036,1.4036,1.4036,1.4036,1.4036,1.4036,1.4036,1.4036,1.4036,1.4036
2009-07,1.425,1.425,1.425,1.425,1.425,1.425,1.425,1.425,1.425,1.425,1.425,1.425
2009-08,1.4331,1.4331,1.4331,1.4331,1.4331,1.4331,1.4331,1.4331,1.4331,1.4331,1.4331,1.4331
2009-09,1.4636,1.4636,1.4636,1.4636,1.4636,1.4636,1.4636,1.4636,1.4636,1.4636,1.4636,1.4636
2009-10,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718
2009-11,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009
2009-12,1.4318,1.4318,1.4318,1.4318,1.4318,1.4318,1.4318,1.4318,1.4318,1.4318,1.4318,1.4318
2010-01,1.3863,1.3863,1.3863,1.3863,1.3863,1.3863,1.3863,1.3863,1.3863,1.3863,1.3863,1.3863
2010-02,1.3626,1.3626,1.3626,1.3626,1.3626,1.3626,1.3626,1.3626,1.3626,1.3626,1.3626,1.3626
2010-03,1.3512,1.3512,1.3512,1.3512,1.3512,1.3512,1.3512,1.3512,1.3512,1.3512,1.3512,1.3512
2010-04,1.3298,1.3298,1.3298,1.3298,1.3298,1.3298,1.3298,1.3298,1.3298,1.3298,1.3298,1.3298
2010-05,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306
2010-06,1.2236,1.2236,1.2236,1.2236,1.2236,1.2236,1.2236,1.2236,1.2236,1.2236,1.2236,1.2236
2010-07,1.3048,1.3048,1.3048,1.3048,1.3048,1.3048,1.3048,1.3048,1.3048,1.3048,1.3048,1.3048
2010-08,1.2687,1.2687,1.2687,1.2687,1.2687,1.2687,1.2687,1.2687,1.2687,1.2687,1.2687,1.2687
2010-09,1.3633,1.3633,1.3633,1.3633,1.3633,1.3633,1.3633,1.3633,1.3633,1.3633,1.3633,1.3633
2010-10,1.395,1.395,1.395,1.395,1.395,1.395,1.395,1.395,1.395,1.395,1.395,1.395
2010-11,1.298,1.298,1.298,1.298,1.298,1.298,1.298,1.298,1.298,1.298,1.298,1.298
2010-12,1.3379,1.3379,1.3379,1.3379,1.3379,1.3379,1.3379,1.3379,1.3379,1.3379,1.3379,1.3379
2011-01,1.3686,1.3686,1.3686,1.3686,1.3686,1.3686,1.3686,1.3686,1.3686,1.3686,1.3686,1.3686
2011-02,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802
2011-03,1.4165,1.4165,1.4165,1.4165,1.4165,1.4165,1.4165,1.4165,1.4165,1.4165,1.4165,1.4165
2011-04,1.4799,1.4799,1.4799,1.4799,1.4799,1.4799,1.4799,1.4799,1.4799,1.4799,1.4799,1.4799
2011-05,1.4394,1.4394,1.4394,1.4394,1.4394,1.4394,1.4394,1.4394,1.4394,1.4394,1.4394,1.4394
2011-06,1.4504,1.4504,1.4504,1.4504,1.4504,1.4504,1.4504,1.4504,1.4504,1.4504,1.4504,1.4504
2011-07,1.4395,1.4395,1.4395,1.4395,1.4395,1.4395,1.4395,1.4395,1.4395,1.4395,1.4395,1.4395
2011-08,1.4377,1.4377,1.4377,1.4377,1.4377,1.4377,1.4377,1.4377,1.4377,1.4377,1.4377,1.4377
2011-09,1.3384,1.3384,1.3384,1.3384,1.3384,1.3384,1.3384,1.3384,1.3384,1.3384,1.3384,1.3384
2011-10,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856
2011-11,1.3441,1.3441,1.3441,1.3441,1.3441,1.3441,1.3441,1.3441,1.3441,1.3441,1.3441,1.3441
2011-12,1.2945,1.2945,1.2945,1.2945,1.2945,1.2945,1.2945,1.2945,1.2945,1.2945,1.2945,1.2945
2012-01,1.3078,1.3078,1.3078,1.3078,1.3078,1.3078,1.3078,1.3078,1.3078,1.3078,1.3078,1.3078
2012-02,1.3324,1.3324,1.3324,1.3324,1.3324,1.3324,1.3324,1.3324,1.3324,1.3324,1.3324,1.3324
2012-03,1.3343,1.3343,1.3343,1.3343,1.3343,1.3343,1.3343,1.3343,1.3343,1.3343,1.3343,1.3343
2012-04,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324
2012-05,1.2356,1.2356,1.2356,1.2356,1.2356,1.2356,1.2356,1.2356,1.2356,1.2356,1.2356,1.2356
2012-06,1.2658,1.2658,1.2658,1.2658,1.2658,1.2658,1.2658,1.2658,1.2658,1.2658,1.2658,1.2658
2012-07,1.2303,1.2303,1.2303,1.2303,1.2303,1.2303,1.2303,1.2303,1.2303,1.2303,1.2303,1.2303
2012-08,1.2575,1.2575,1.2575,1.2575,1.2575,1.2575,1.2575,1.2575,1.2575,1.2575,1.2575,1.2575
2012-09,1.2858,1.2858,1.2858,1.2858,1.2858,1.2858,1.2858,1.2858,1.2858,1.2858,1.2858,1.2858
2012-10,1.2958,1.2958,1.2958,1.2958,1.2958,1.2958,1.2958,1.2958,1.2958,1.2958,1.2958,1.2958
2012-11,1.2984,1.2984,1.2984,1.2984,1.2984,1.2984,1.2984,1.2984,1.2984,1.2984,1.2984,1.2984
2012-12,1.3194,1.3194,1.3194,1.3194,1.3194,1.3194,1.3194,1.3194,1.3194,1.3194,1.3194,1.3194
2013-01,1.3578,1.3578,1.3578,1.3578,1.3578,1.3578,1.3578,1.3578,1.3578,1.3578,1.3578,1.3578
2013-02,1.3056,1.3056,1.3056,1.3056,1.3056,1.3056,1.3056,1.3056,1.3056,1.3056,1.3056,1.3056
2013-03,1.2818,1.2818,1.2818,1.2818,1.2818,1.2818,1.2818,1.2818,1.2818,1.2818,1.2818,1.2818
2013-04,1.3166,1.3166,1.3166,1.3166,1.3166,1.3166,1.3166,1.3166,1.3166,1.3166,1.3166,1.3166
2013-05,1.2995,1.2995,1.2995,1.2995,1.2995,1.2995,1.2995,1.2995,1.2995,1.2995,1.2995,1.2995
2013-06,1.3008,1.3008,1.3008,1.3008,1.3008,1.3008,1.3008,1.3008,1.3008,1.3008,1.3008,1.3008
2013-07,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
2013-08,1.322,1.322,1.322,1.322,1.322,1.322,1.322,1.322,1.322,1.322,1.322,1.322
2013-09,1.3524,1.3524,1.3524,1.3524,1.3524,1.3524,1.3524,1.3524,1.3524,1.3524,1.3524,1.3524
2013-10,1.3582,1.3582,1.3582,1.3582,1.3582,1.3582,1.3582,1.3582,1.3582,1.3582,1.3582,1.3582
2013-11,1.3589,1.3589,1.3589,1.3589,1.3589,1.3589,1.3589,1.3589,1.3589,1.3589,1.3589,1.3589
2013-12,1.3745,1.3745,1.3745,1.3745,1.3745,1.3745,1.3745,1.3745,1.3745,1.3745,1.3745,1.3745
2014-01,1.3485,1.3485,1.3485,1.3485,1.3485,1.3485,1.3485,1.3485,1.3485,1.3485,1.3485,1.3485
2014-02,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802
2014-03,1.377,1.377,1.377,1.377,1.377,1.377,1.377,1.377,1.377,1.377,1.377,1.377
2014-04,1.3866,1.3866,1.3866,1.3866,1.3866,1.3866,1.3866,1.3866,1.3866,1.3866,1.3866,1.3866
2014-05,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363
2014-06,1.3691,1.3691,1.3691,1.3691,1.3691,1.3691,1.3691,1.3691,1.3691,1.3691,1.3691,1.3691
2014-07,1.3388,1.3388,1.3388,1.3388,1.3388,1.3388,1.3388,1.3388,1.3388,1.3388,1.3388,1.3388
2014-08,1.3132,1.3132,1.3132,1.3132,1.3132,1.3132,1.3132,1.3132,1.3132,1.3132,1.3132,1.3132
2014-09,1.2631,1.2631,1.2631,1.2631,1.2631,1.2631,1.2631,1.2631,1.2631,1.2631,1.2631,1.2631
2014-10,1.2524,1.2524,1.2524,1.2524,1.2524,1.2524,1.2524,1.2524,1.2524,1.2524,1.2524,1.2524
2014-11,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245
2014-12,1.2097,1.2097,1.2097,1.2097,1.2097,1.2097,1.2097,1.2097,1.2097,1.2097,1.2097,1.2097
2015-01,1.1286,1.1286,1.1286,1.1286,1.1286,1.1286,1.1286,1.1286,1.1286,1.1286,1.1286,1.1286
2015-02,1.1193,1.1193,1.1193,1.1193,1.1193,1.1193,1.1193,1.1193,1.1193,1.1193,1.1193,1.1193
2015-03,1.073,1.073,1.073,1.073,1.073,1.073,1.073,1.073,1.073,1.073,1.073,1.073
2015-04,1.1222,1.1222,1.1222,1.1222,1.1222,1.1222,1.1222,1.1222,1.1222,1.1222,1.1222,1.1222
2015-05,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987
2015-06,1.1135,1.1135,1.1135,1.1135,1.1135,1.1135,1.1135,1.1135,1.1135,1.1135,1.1135,1.1135
2015-07,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987,1.0987
2015-08,1.1211,1.1211,1.1211,1.1211,1.1211,1.1211,1.1211,1.1211,1.1211,1.1211,1.1211,1.1211
2015-09,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176
2015-10,1.1005,1.1005,1.1005,1.1005,1.1005,1.1005,1.1005,1.1005,1.1005,1.1005,1.1005,1.1005
2015-11,1.0563,1.0563,1.0563,1.0563,1.0563,1.0563,1.0563,1.0563,1.0563,1.0563,1.0563,1.0563
2015-12,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086
2016-01,1.0834,1.0834,1.0834,1.0834,1.0834,1.0834,1.0834,1.0834,1.0834,1.0834,1.0834,1.0834
2016-02,1.0871,1.0871,1.0871,1.0871,1.0871,1.0871,1.0871,1.0871,1.0871,1.0871,1.0871,1.0871
2016-03,1.1378,1.1378,1.1378,1.1378,1.1378,1.1378,1.1378,1.1378,1.1378,1.1378,1.1378,1.1378
2016-04,1.1454,1.1454,1.1454,1.1454,1.1454,1.1454,1.1454,1.1454,1.1454,1.1454,1.1454,1.1454
2016-05,1.1129,1.1129,1.1129,1.1129,1.1129,1.1129,1.1129,1.1129,1.1129,1.1129,1.1129,1.1129
2016-06,1.1104,1.1104,1.1104,1.1104,1.1104,1.1104,1.1104,1.1104,1.1104,1.1104,1.1104,1.1104
2016-07,1.117,1.117,1.117,1.117,1.117,1.117,1.117,1.117,1.117,1.117,1.117,1.117
2016-08,1.1156,1.1156,1.1156,1.1156,1.1156,1.1156,1.1156,1.1156,1.1156,1.1156,1.1156,1.1156
2016-09,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238
2016-10,1.0979,1.0979,1.0979,1.0979,1.0979,1.0979,1.0979,1.0979,1.0979,1.0979,1.0979,1.0979
2016-11,1.0585,1.0585,1.0585,1.0585,1.0585,1.0585,1.0585,1.0585,1.0585,1.0585,1.0585,1.0585
2016-12,1.0513,1.0513,1.0513,1.0513,1.0513,1.0513,1.0513,1.0513,1.0513,1.0513,1.0513,1.0513
2017-01,1.0795,1.0795,1.0795,1.0795,1.0795,1.0795,1.0795,1.0795,1.0795,1.0795,1.0795,1.0795
2017-02,1.0575,1.0575,1.0575,1.0575,1.0575,1.0575,1.0575,1.0575,1.0575,1.0575,1.0575,1.0575
2017-03,1.0649,1.0649,1.0649,1.0649,1.0649,1.0649,1.0649,1.0649,1.0649,1.0649,1.0649,1.0649
2017-04,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895
2017-05,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241
2017-06,1.1423,1.1423,1.1423,1.1423,1.1423,1.1423,1.1423,1.1423,1.1423,1.1423,1.1423,1.1423
2017-07,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184
2017-08,1.1908,1.1908,1.1908,1.1908,1.1908,1.1908,1.1908,1.1908,1.1908,1.1908,1.1908,1.1908
2017-09,1.1812,1.1812,1.1812,1.1812,1.1812,1.1812,1.1812,1.1812,1.1812,1.1812,1.1812,1.1812
2017-10,1.1644,1.1644,1.1644,1.1644,1.1644,1.1644,1.1644,1.1644,1.1644,1.1644,1.1644,1.1644
2017-11,1.1902,1.1902,1.1902,1.1902,1.1902,1.1902,1.1902,1.1902,1.1902,1.1902,1.1902,1.1902
2017-12,1.1996,1.1996,1.1996,1.1996,1.1996,1.1996,1.1996,1.1996,1.1996,1.1996,1.1996,1.1996
2018-01,1.242,1.242,1.242,1.242,1.242,1.242,1.242,1.242,1.242,1.242,1.242,1.242
2018-02,1.2193,1.2193,1.2193,1.2193,1.2193,1.2193,1.2193,1.2193,1.2193,1.2193,1.2193,1.2193
